"id","kind","file","line","owner","mysql_pattern_category","postgres_target_design","source_snippet","test_status"
"S1-SQL-475","sql_tag","server/routers/wall.ts","77","Operations & platform","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting","totalSighs: sql<number>`COALESCE(SUM(${wallEntries.sighs}), 0)`,","not_started"
"S1-SQL-476","sql_tag","server/routers/wall.ts","78","Operations & platform","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting","entryCount: sql<number>`COUNT(*)`,","not_started"
"S1-SQL-477","sql_tag","server/routers/wall.ts","270","Platform domain (manual owner assignment required)","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting",".set({ sighs: sql`${wallEntries.sighs} + 1` })","not_started"
"S1-SQL-478","execute_call","server/scripts/dedup-price-history-v2.mjs","32","TCG catalog","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting","const [before] = await connection.execute(","not_started"
"S1-SQL-479","execute_call","server/scripts/dedup-price-history-v2.mjs","51","TCG catalog","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting","const [result] = await connection.execute(`","not_started"
"S1-SQL-480","execute_call","server/scripts/dedup-price-history-v2.mjs","82","TCG catalog","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting","const [after] = await connection.execute(","not_started"
"S1-SQL-481","execute_call","server/scripts/dedup-price-history-v2.mjs","89","TCG catalog","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting","const [dupCheck] = await connection.execute(`","not_started"
"S1-SQL-482","execute_call","server/scripts/dedup-price-history-v3.mjs","31","TCG catalog","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting","const [before] = await connection.execute(","not_started"
"S1-SQL-483","execute_call","server/scripts/dedup-price-history-v3.mjs","38","TCG catalog","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting","const [dupCards] = await connection.execute(`","not_started"
"S1-SQL-484","execute_call","server/scripts/dedup-price-history-v3.mjs","59","TCG catalog","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting","const [result] = await connection.execute(`","not_started"
"S1-SQL-485","execute_call","server/scripts/dedup-price-history-v3.mjs","86","TCG catalog","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting","const [after] = await connection.execute(","not_started"
"S1-SQL-486","execute_call","server/scripts/dedup-price-history-v3.mjs","93","TCG catalog","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting","const [dupCheck] = await connection.execute(`","not_started"
"S1-SQL-487","execute_call","server/scripts/dedup-price-history.mjs","41","TCG catalog","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting","const [countResult] = await connection.execute(`","not_started"
"S1-SQL-488","execute_call","server/scripts/dedup-price-history.mjs","52","TCG catalog","aggregation","Replace with string_agg and explicit ordering","const [duplicateGroups] = await connection.execute(`","not_started"
"S1-SQL-489","execute_call","server/scripts/dedup-price-history.mjs","89","TCG catalog","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting","const [deleteResult] = await connection.execute(","not_started"
"S1-SQL-490","execute_call","server/scripts/dedup-price-history.mjs","101","TCG catalog","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting","const [afterCount] = await connection.execute(`","not_started"
"S1-SQL-491","execute_call","server/scripts/dedup-price-history.mjs","114","TCG catalog","aggregation","Replace with string_agg and explicit ordering","const [allGroups] = await connection.execute(`","not_started"
"S1-SQL-492","execute_call","server/scripts/dedup-price-history.mjs","130","Pricing & market data","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting","await connection.execute(","not_started"
"S1-SQL-493","execute_call","server/scripts/generate-sitemaps.ts","114","TCG catalog","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting","const sets = await dbConn.execute(","not_started"
"S1-SQL-494","sql_tag","server/scripts/generate-sitemaps.ts","115","TCG catalog","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting","sql`SELECT DISTINCT setName FROM cards WHERE setName IS NOT NULL AND setName != '' ORDER BY setName`","not_started"
"S1-SQL-495","execute_call","server/sitemap.ts","263","TCG catalog","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting","const sets = await dbConn.execute(","not_started"
"S1-SQL-496","sql_tag","server/sitemap.ts","264","TCG catalog","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting","sql`SELECT DISTINCT setName FROM cards WHERE setName IS NOT NULL AND setName != '' ORDER BY setName`","not_started"
"S1-SQL-497","execute_call","server/taskHistory.test.ts","86","Pricing & market data","raw_select","Review casts, joins, order and pagination semantics","const [rows] = await conn.execute(","not_started"
"S1-SQL-498","sql_tag","server/userManagement.ts","50","Identity & user experience","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting","? db.select({ count: sql<number>`count(*)` }).from(users).where(and(...conditions))","not_started"
"S1-SQL-499","sql_tag","server/userManagement.ts","51","Marketplace & transactions","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting",": db.select({ count: sql<number>`count(*)` }).from(users);","not_started"
"S1-SQL-500","sql_tag","server/userManagement.ts","98","Identity & user experience","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting",".select({ total: sql<number>`count(*)` })","not_started"
"S1-SQL-501","sql_tag","server/userManagement.ts","103","Identity & user experience","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting",".select({ adminCount: sql<number>`count(*)` })","not_started"
"S1-SQL-502","sql_tag","server/userManagement.ts","109","Identity & user experience","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting",".select({ passwordCount: sql<number>`count(*)` })","not_started"
"S1-SQL-503","sql_tag","server/userManagement.ts","115","Identity & user experience","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting",".select({ googleCount: sql<number>`count(*)` })","not_started"
"S1-SQL-504","sql_tag","server/userManagement.ts","124","Identity & user experience","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting",".select({ newUsers: sql<number>`count(*)` })","not_started"
"S1-SQL-505","sql_tag","server/userManagement.ts","130","Identity & user experience","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting",".select({ blockedCount: sql<number>`count(*)` })","not_started"
"S1-SQL-506","sql_tag","server/userManagement.ts","308","Pricing & market data","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting","totalOrders: sql<number>`count(*)`,","not_started"
"S1-SQL-507","sql_tag","server/userManagement.ts","309","Pricing & market data","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting","completedOrders: sql<number>`sum(case when ${marketplaceOrders.orderStatus} = 'completed' then 1 else 0 end)`,","not_started"
"S1-SQL-508","sql_tag","server/userManagement.ts","310","Pricing & market data","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting","totalSpent: sql<number>`sum(case when ${marketplaceOrders.paymentStatus} = 'paid' then cast(${marketplaceOrders.subtotalHkd} as decimal(10,2)) else 0 end)`,","not_started"
"S1-SQL-509","sql_tag","server/utils/searchTokenBuilder.ts","237","TCG catalog","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting","sql`${searchTokens.token} LIKE ${lower + '%'}`,","not_started"
"S1-SQL-510","sql_tag","server/utils/searchTokenBuilder.ts","241","TCG catalog","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting","condition = sql`${searchTokens.token} LIKE ${lower + '%'}`;","not_started"
